1576838544686	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofile1Xt8kC"
1576841992309	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576841993571	Marionette	INFO	Listening on port 41161
1576841993586	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=12, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=13, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=14, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=15, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=16, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=17, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=18, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=19, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=20, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=21, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=22, line 136: ReferenceError: $ is not defined
Exiting due to channel error.
Exiting due to channel error.
Exiting due to channel error.
1576842052731	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofilej6LCrm"
1576842053042	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576842053042	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576842053042	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576842053042	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576842054569	Marionette	INFO	Listening on port 45711
1576842054637	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576842066415	Marionette	INFO	Stopped listening on port 45711
1576842100650	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofile0mKx5Y"
1576842100978	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576842100978	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576842100978	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576842100978	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576842102372	Marionette	INFO	Listening on port 45805
1576842102468	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576842114043	Marionette	INFO	Stopped listening on port 45805
1576842276956	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofileVVDdJB"
1576842277277	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576842277278	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576842277278	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576842277278	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576842278591	Marionette	INFO	Listening on port 34035
1576842278664	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=12, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=13, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=14, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=15, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=16, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=17, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=18, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=19, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=20, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=21, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=22, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=23, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=24, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=25, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=26, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=27, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=28, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=29, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=30, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=31, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=32, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576842358757	Marionette	INFO	Stopped listening on port 34035
[Parent 29307, Gecko_IOThread] WARNING: pipe error (76): Connection reset by peer: file /build/firefox-hE9N0Y/firefox-70.0.1+build1/ipc/chromium/src/chrome/common/ipc_channel_posix.cc, line 358
1576843377679	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofiledXx4bw"
1576843377996	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576843377996	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576843377996	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576843377996	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576843379234	Marionette	INFO	Listening on port 34089
1576843379285	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576843391866	Marionette	INFO	Stopped listening on port 34089
1576843420800	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofilemOWUV3"
1576843421114	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576843421114	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576843421115	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576843421115	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576843422396	Marionette	INFO	Listening on port 45597
1576843422407	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=12, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=13, line 136: ReferenceError: $ is not defined
[GFX1-]: Receive IPC close with reason=AbnormalShutdown
Exiting due to channel error.
Exiting due to channel error.
Exiting due to channel error.
1576843686135	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofilej2zuWL"
1576843686444	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576843686444	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576843686444	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576843686444	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576843687757	Marionette	INFO	Listening on port 37251
1576843687847	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576843699777	Marionette	INFO	Stopped listening on port 37251
1576844436353	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofileYPEJw4"
1576844436681	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576844436681	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576844436681	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576844436682	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576844437930	Marionette	INFO	Listening on port 38301
1576844437958	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576844450458	Marionette	INFO	Stopped listening on port 38301
1576845507689	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofilenSO924"
1576845508021	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576845508021	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576845508021	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576845508021	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576845509236	Marionette	INFO	Listening on port 41845
1576845509295	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576845523146	Marionette	INFO	Stopped listening on port 41845
1576845552783	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofileJPA94t"
1576845553131	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576845553132	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576845553132	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576845553132	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576845554556	Marionette	INFO	Listening on port 40055
1576845554603	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576845567111	Marionette	INFO	Stopped listening on port 40055
1576845596030	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofileePspZH"
1576845596369	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576845596369	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576845596369	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576845596370	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576845597722	Marionette	INFO	Listening on port 41129
1576845597736	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576845609716	Marionette	INFO	Stopped listening on port 41129
1576845789773	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofileM2kFh4"
1576845790099	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576845790100	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576845790100	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576845790100	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576845791477	Marionette	INFO	Listening on port 34069
1576845791631	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576845803579	Marionette	INFO	Stopped listening on port 34069
1576845967855	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofiledYLkCb"
1576845968179	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576845968180	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576845968180	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576845968180	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576845969533	Marionette	INFO	Listening on port 39805
1576845969560	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
1576845982687	Marionette	INFO	Stopped listening on port 39805
1576846028844	mozrunner::runner	INFO	Running command: "/usr/bin/firefox" "-marionette" "-foreground" "-no-remote" "-profile" "/tmp/rust_mozprofile9TG28M"
1576846029169	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: mozillaAddons
1576846029169	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: telemetry
1576846029169	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: resource://pdf.js/
1576846029169	addons.webextension.screenshots@mozilla.org	WARN	Loading extension 'screenshots@mozilla.org': Reading manifest: Invalid extension permission: about:reader*
1576846030568	Marionette	INFO	Listening on port 41813
1576846030653	Marionette	WARN	TLS certificate errors will be ignored for this session
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=11, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=12, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=13, line 136: ReferenceError: $ is not defined
JavaScript warning: https://a2oj.com/jquery.autocomplete.js, line 460: unreachable code after return statement
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=14, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=15, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=16, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=17, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=18, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=19, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=20, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=21, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=22, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=23, line 136: ReferenceError: $ is not defined
JavaScript error: https://a2oj.com/jquery.tablesorter.js, line 852: ReferenceError: jQuery is not defined
JavaScript error: https://a2oj.com/ladder?ID=24, line 136: ReferenceError: $ is not defined
